Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,3/3/2017 20:00,2017,3,3,20,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/3/2017 21:00,2017,3,3,21,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/3/2017 22:00,2017,3,3,22,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/3/2017 23:00,2017,3,3,23,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 0:00,2017,3,4,0,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 1:00,2017,3,4,1,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 2:00,2017,3,4,2,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 3:00,2017,3,4,3,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 4:00,2017,3,4,4,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 5:00,2017,3,4,5,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 6:00,2017,3,4,6,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 7:00,2017,3,4,7,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 8:00,2017,3,4,8,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 9:00,2017,3,4,9,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 10:00,2017,3,4,10,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 11:00,2017,3,4,11,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 12:00,2017,3,4,12,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 13:00,2017,3,4,13,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 14:00,2017,3,4,14,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 15:00,2017,3,4,15,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 16:00,2017,3,4,16,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 17:00,2017,3,4,17,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 18:00,2017,3,4,18,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 19:00,2017,3,4,19,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 20:00,2017,3,4,20,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 21:00,2017,3,4,21,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 22:00,2017,3,4,22,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/4/2017 23:00,2017,3,4,23,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 0:00,2017,3,5,0,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 1:00,2017,3,5,1,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 2:00,2017,3,5,2,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 3:00,2017,3,5,3,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 4:00,2017,3,5,4,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 5:00,2017,3,5,5,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 6:00,2017,3,5,6,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 7:00,2017,3,5,7,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 8:00,2017,3,5,8,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 9:00,2017,3,5,9,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 10:00,2017,3,5,10,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 11:00,2017,3,5,11,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 12:00,2017,3,5,12,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 13:00,2017,3,5,13,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 14:00,2017,3,5,14,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 15:00,2017,3,5,15,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 16:00,2017,3,5,16,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 17:00,2017,3,5,17,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 18:00,2017,3,5,18,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 19:00,2017,3,5,19,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 20:00,2017,3,5,20,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 21:00,2017,3,5,21,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 22:00,2017,3,5,22,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/5/2017 23:00,2017,3,5,23,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 0:00,2017,3,6,0,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 1:00,2017,3,6,1,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 2:00,2017,3,6,2,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 3:00,2017,3,6,3,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 4:00,2017,3,6,4,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 5:00,2017,3,6,5,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 6:00,2017,3,6,6,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 7:00,2017,3,6,7,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 8:00,2017,3,6,8,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 9:00,2017,3,6,9,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 10:00,2017,3,6,10,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 11:00,2017,3,6,11,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 12:00,2017,3,6,12,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 13:00,2017,3,6,13,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 14:00,2017,3,6,14,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 15:00,2017,3,6,15,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 16:00,2017,3,6,16,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 17:00,2017,3,6,17,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 18:00,2017,3,6,18,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 19:00,2017,3,6,19,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 20:00,2017,3,6,20,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 21:00,2017,3,6,21,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 22:00,2017,3,6,22,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/6/2017 23:00,2017,3,6,23,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 0:00,2017,3,7,0,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 1:00,2017,3,7,1,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 2:00,2017,3,7,2,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 3:00,2017,3,7,3,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 4:00,2017,3,7,4,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 5:00,2017,3,7,5,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 6:00,2017,3,7,6,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 7:00,2017,3,7,7,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 8:00,2017,3,7,8,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 9:00,2017,3,7,9,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 10:00,2017,3,7,10,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 11:00,2017,3,7,11,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 12:00,2017,3,7,12,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 13:00,2017,3,7,13,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 14:00,2017,3,7,14,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 15:00,2017,3,7,15,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 16:00,2017,3,7,16,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 17:00,2017,3,7,17,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 18:00,2017,3,7,18,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 19:00,2017,3,7,19,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 20:00,2017,3,7,20,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 21:00,2017,3,7,21,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 22:00,2017,3,7,22,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/7/2017 23:00,2017,3,7,23,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 0:00,2017,3,8,0,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 1:00,2017,3,8,1,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 2:00,2017,3,8,2,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 3:00,2017,3,8,3,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 4:00,2017,3,8,4,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 5:00,2017,3,8,5,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 6:00,2017,3,8,6,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 7:00,2017,3,8,7,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 8:00,2017,3,8,8,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 9:00,2017,3,8,9,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 10:00,2017,3,8,10,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 11:00,2017,3,8,11,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 12:00,2017,3,8,12,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 13:00,2017,3,8,13,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 14:00,2017,3,8,14,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 15:00,2017,3,8,15,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 16:00,2017,3,8,16,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 17:00,2017,3,8,17,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 18:00,2017,3,8,18,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 19:00,2017,3,8,19,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 20:00,2017,3,8,20,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 21:00,2017,3,8,21,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,3/8/2017 22:00,2017,3,8,22,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/8/2017 23:00,2017,3,8,23,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 0:00,2017,3,9,0,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 1:00,2017,3,9,1,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 2:00,2017,3,9,2,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 3:00,2017,3,9,3,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 4:00,2017,3,9,4,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 5:00,2017,3,9,5,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 6:00,2017,3,9,6,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 7:00,2017,3,9,7,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 8:00,2017,3,9,8,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 9:00,2017,3,9,9,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 10:00,2017,3,9,10,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 11:00,2017,3,9,11,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 12:00,2017,3,9,12,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 13:00,2017,3,9,13,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,3/9/2017 14:00,2017,3,9,14,128,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 15:00,2017,3,9,15,145,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 16:00,2017,3,9,16,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 17:00,2017,3,9,17,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 18:00,2017,3,9,18,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 19:00,2017,3,9,19,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 20:00,2017,3,9,20,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 21:00,2017,3,9,21,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 22:00,2017,3,9,22,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/9/2017 23:00,2017,3,9,23,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 0:00,2017,3,10,0,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 1:00,2017,3,10,1,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 2:00,2017,3,10,2,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 3:00,2017,3,10,3,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 4:00,2017,3,10,4,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 5:00,2017,3,10,5,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 6:00,2017,3,10,6,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 7:00,2017,3,10,7,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 8:00,2017,3,10,8,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 9:00,2017,3,10,9,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 10:00,2017,3,10,10,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 11:00,2017,3,10,11,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 12:00,2017,3,10,12,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 13:00,2017,3,10,13,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 14:00,2017,3,10,14,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 15:00,2017,3,10,15,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 16:00,2017,3,10,16,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 17:00,2017,3,10,17,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 18:00,2017,3,10,18,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 19:00,2017,3,10,19,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 20:00,2017,3,10,20,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 21:00,2017,3,10,21,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 22:00,2017,3,10,22,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/10/2017 23:00,2017,3,10,23,115,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 0:00,2017,3,11,0,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 1:00,2017,3,11,1,115,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 2:00,2017,3,11,2,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 3:00,2017,3,11,3,150,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 4:00,2017,3,11,4,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 5:00,2017,3,11,5,131,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 6:00,2017,3,11,6,121,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 7:00,2017,3,11,7,121,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 8:00,2017,3,11,8,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 9:00,2017,3,11,9,119,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 10:00,2017,3,11,10,127,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 11:00,2017,3,11,11,144,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 12:00,2017,3,11,12,124,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 13:00,2017,3,11,13,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 14:00,2017,3,11,14,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 15:00,2017,3,11,15,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 16:00,2017,3,11,16,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 17:00,2017,3,11,17,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 18:00,2017,3,11,18,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 19:00,2017,3,11,19,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 20:00,2017,3,11,20,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 21:00,2017,3,11,21,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 22:00,2017,3,11,22,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/11/2017 23:00,2017,3,11,23,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 0:00,2017,3,12,0,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 1:00,2017,3,12,1,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 3:00,2017,3,12,3,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 3:00,2017,3,12,3,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 4:00,2017,3,12,4,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 5:00,2017,3,12,5,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 6:00,2017,3,12,6,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 7:00,2017,3,12,7,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 8:00,2017,3,12,8,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 9:00,2017,3,12,9,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 10:00,2017,3,12,10,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 11:00,2017,3,12,11,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 12:00,2017,3,12,12,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 13:00,2017,3,12,13,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 14:00,2017,3,12,14,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 15:00,2017,3,12,15,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 16:00,2017,3,12,16,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 17:00,2017,3,12,17,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 18:00,2017,3,12,18,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 19:00,2017,3,12,19,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 20:00,2017,3,12,20,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 21:00,2017,3,12,21,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 22:00,2017,3,12,22,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/12/2017 23:00,2017,3,12,23,11,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 0:00,2017,3,13,0,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 1:00,2017,3,13,1,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 2:00,2017,3,13,2,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 3:00,2017,3,13,3,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 4:00,2017,3,13,4,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 5:00,2017,3,13,5,11,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 6:00,2017,3,13,6,9,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 7:00,2017,3,13,7,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 8:00,2017,3,13,8,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 9:00,2017,3,13,9,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 10:00,2017,3,13,10,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 11:00,2017,3,13,11,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 12:00,2017,3,13,12,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 13:00,2017,3,13,13,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 14:00,2017,3,13,14,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 15:00,2017,3,13,15,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 16:00,2017,3,13,16,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 17:00,2017,3,13,17,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 18:00,2017,3,13,18,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 19:00,2017,3,13,19,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 20:00,2017,3,13,20,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 21:00,2017,3,13,21,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 22:00,2017,3,13,22,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/13/2017 23:00,2017,3,13,23,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 0:00,2017,3,14,0,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 1:00,2017,3,14,1,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 2:00,2017,3,14,2,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 3:00,2017,3,14,3,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 4:00,2017,3,14,4,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 5:00,2017,3,14,5,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 6:00,2017,3,14,6,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 7:00,2017,3,14,7,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 8:00,2017,3,14,8,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 9:00,2017,3,14,9,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 10:00,2017,3,14,10,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 11:00,2017,3,14,11,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 12:00,2017,3,14,12,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 13:00,2017,3,14,13,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 14:00,2017,3,14,14,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 15:00,2017,3,14,15,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 16:00,2017,3,14,16,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 17:00,2017,3,14,17,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 18:00,2017,3,14,18,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 19:00,2017,3,14,19,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 20:00,2017,3,14,20,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 21:00,2017,3,14,21,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 22:00,2017,3,14,22,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/14/2017 23:00,2017,3,14,23,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 0:00,2017,3,15,0,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 1:00,2017,3,15,1,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 2:00,2017,3,15,2,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 3:00,2017,3,15,3,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 4:00,2017,3,15,4,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 5:00,2017,3,15,5,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 6:00,2017,3,15,6,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 7:00,2017,3,15,7,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 8:00,2017,3,15,8,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 9:00,2017,3,15,9,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,3/15/2017 10:00,2017,3,15,10,37,µg/m³,1 Hr,Valid
